Category,Headline,SubHeading
Boksning,Femårig søn motiverer dansk boksestjerne mod målet om fire VM-titler,"For bokseren Dina Thorslund, er det sønnen Adrian på fem år, der motiverer hende til at opnå drømmen om at blive verdens bedste bokser"
Boksning,Historisk bokser tør ikke at rejse hjem: Jeg overtrådte mit lands regler,"Sadaf Khadem frygter at blive arresteret for brud på Irans regler for påklædning, hvis hun vender hjem. Det afviser det nationale forbund"
Boksning,"Bokser bliver suspenderet, efter han bed modstander","Bokseren Kash Ali bed sin modstander i en kamp i weekenden, og det koster briten en pause fra sporten"
Boksning,Britisk bokser bed sin modstander flere gange,Bokseren Kash Ali blev lørdag aften diskvalificeret for at bide sin modstander David Price flere gange
Boksning,Russer tilbyder 100 millioner for at beholde OL-boksning,"Et bestyrelsesmedlem fra Aiba vil betale bokseforbundets gæld, hvis sporten kan forblive på OL-programmet"
Boksning,Kontroversiel bokseboss træder til side i OL-konflikt,"AIBA-præsident lader en anden tage over, mens IOC skal beslutte, om boksning skal være en del af OL i 2020"
Boksning,Her er de bedste anekdoter om Mogens Palle,TV 2 SPORT talte med syv tidligere boksere under Mogens Palle. De har fortalt deres bedste anekdoter om ham
Boksning,Patrick Nielsen skifter promotor og fortsætter karrieren,Patrick Nielsen fortsætter boksekarrieren og skifter Team Sauerland ud med promotoren Peder Forsman
Boksning,Micki Nielsen taber titelkamp - tæt på karrierestop,Micki Nielsen var for stillestående i kamp om europamestertitel i cruiservægt. Han ventes nu at sige stop
,De få gram,"I en serie på TV 2 PLAY og tv2.dk fortæller danske sportsstjerner en personlig historie eller detalje fra karrieren. Noget, de ikke har fortalt før"
Boksning,Promotorer strides om økonomi i dansk boksebrag,Ifølge DR forhandles der om et boksemøde mellem profilerne Dina Thorslund og Sarah Mahfoud
Boksning,40-årige Pacquiao forsvarer sin WBA-titel,Bokseren Manny Pacquiao forsvarede søndag morgen dansk tid sin WBA-titel i vægtklassen weltervægt
Boksning,Dina Thorslund forsvarer sin VM-titel i blodig kamp,"Den danske bokser var sin tyske modstander overlegen i VM-kamp, men formåede ikke at stoppe opgøret før tid"
Boksning,Dansk bokser øjner VM-kamp efter endnu en sejr,"Sarah Mahfoud hentede sin ottende sejr ud af lige så mange kampe, da hun vandt på point over sydafrikaner"
Boksning,Mayweather vinder showkamp på 140 sekunder,"Den tidligere topbokser Floyd Mayweather er stadig en stor fighter. Det viste han mandag, da han slog en kickbokser fra Japan"
Boksning,Kessler lufter tanken om ny rolle inden for boksning,"Mikkel Kessler har taget sin tørn i topboksning, men han er fristet af at arbejde med talenter i fremtiden"
Boksning,Mads Larsen er klar til at overveje bokse-comeback,"Den tidligere verdensmester Mads Larsen afviser ikke, at han vil vende tilbage til bokseringen. Checken skal bare være store nok"
Boksning,Deontay Wilder er klar til nyt brag mod Tyson Fury,Efter at have forsvaret sit VM-bælte er Deontay Wilder klar til en ny duel mod Tyson Fury
Boksning,Wilder forsvarer VM-titel med to sene knockdowns i boksebrag,Den amerikanske sværvægtsbokser Deontay Wilder beholder VM-bælte efter fuldstændig lige kamp mod Tyson Fury
Boksning,"VM-kamp er forspillet til klimaks, mener Thyboe","Tyson Fury mod Deontay Wilder er en forret til en eventuel boksehovedret mod Anthony Joshua, mener Kurt Thyboe"
Boksning,Boksesportens OL-forberedelser er lagt på is,"IOC sætter OL-kvalifikation og officiel kontakt til amatørbokseforbundet på pause, mens en undersøgelse kører"
Boksning,Dansker stiler efter VM-kamp ovenpå triumf,"Fjervægteren Sarah Mahfoud mener, at hun er klar til en VM-kamp efter sejr over rutineret franskmand"
Boksning,Mayweather afblæser comeback - føler sig ført bag lyset,"Den amerikanske bokser Floyd Mayweather afviser, at han skal bokse et nytårsbrag i Japan mod en lokal kickbokser"
Boksning,Kontroversiel usbeker er ny præsident for amatørbokseforbund,"Gafur Rakhimov, der er mistænkt for organiseret kriminalitet, er blevet valgt som ny præsident for AIBA"
