Category,Headline,SubHeading
Fodbold,"- Vi er det sted, vi gerne vil være, siger landsholdsspillere",Danmark ligger på en delt førsteplads med Slovenien
Fodbold,Her er Danmarks trup til vigtige kampe,"Det er første gang, at Andrée Jeglertz udtager sin trup"
Fodbold,Ordene i hans farvel understreger kysseskandalens kerne,"Luis Rubiales er trådt tilbage som præsident. Men hans afsked er blevet et godt eksempel på, hvorfor sagen er blevet enorm"
Fodbold,Vreden over landsholdets sejre nærmer sig det komiske,"Som jeg oplevede det, stod glæden på stadion over landsholdets snævre sejr på 1-0 over Finland i stor kontrast til vreden på de sociale medier"
Fodbold,"- Jeg har vidst det hele tiden, siger Hjulmand om Højlund-beslutning",Rasmus Højlund startede ikke inde mod hverken San Marino eller Finland. 
Fodbold,Mæhle driller Højbjerg: - Han var hurtigt på telefonen,Pierre-Emile Højbjerg sikrede Danmark tre uhyre vigtige point. 
Fodbold,Holland vinder efter chokstart,"Irland kom tidligt i front, men Holland fik vendt den dårlige start og tog tre vitale point i kampen om EM-pladserne"
Fodbold,Spansk fodboldboss færdig efter kysseskandale,Efter det kontroversielle kys til en spansk VM-spiller har Luis Rubiales valgt at trække sig fra posten
Fodbold,Derfor blev Højlund sendt ned til danske fans af Højbjerg,Rasmus Højlund fik æren af at takke fansene efter Danmarks sejr
Fodbold,"- Vi har måttet høre for meget, siger Eriksen","Christian Eriksen var godt tilfreds med de tre point, Danmark sikrede sig søndag aften"
Fodbold,To resultater lægger pres på Danmark,"Der blev lagt endnu mere pres på det danske fodboldlandshold, da Slovenien og Kasakhstan vandt søndag"
Fodbold,- Han var klart den bedste dansker,Morten Bruun uddeler karakterer til de danske spillere efter 1-0-sejren over Finland i EM-kvalifikationen
Fodbold,Hjulmand om vigtig triumf: - Det er en lettelse ,"Sejren i Helsinki sender Danmark til tops i kvalifikationsgruppen, og Hjulmands tropper har taget et stort skridt mod EM"
Fodbold,"- Det var ikke dårlig timing, siger Højbjerg",Udover de tre point kan Hjulmands mandskab glæde sig over at have taget et stort skridt mod EM næste sommer
Fodbold,Højbjergs drømmemål sikrer Danmark vital sejr,Danmark ligger nu nummer et i kvalifikationsgruppen
Fodbold,"Kjær-situation er en elefant i rummet, siger ekspert","TV 2 Sports eksperter savner, at der bliver talt mere positivt om de spillere, der starter inde, frem for de spillere, Hjulmand har fravalgt"
Fodbold,Hjulmand giver tre nøgler til Finland-brag,Danmark kan med en sejr spille sig til tops i kvalifikationsgruppen. 
Fodbold,Finsk stjerne ikke med mod Danmark,"En stor del af Danmarks fokus har været på Antman, der virkelig har blomstret op på det finske landshold"
Fodbold,Kjær og Højlund bænket til brag mod Finland,Kasper Hjulmand har nok engang rystet posen. 
Fodbold,Tyskland fyrer landstræneren,Det tyske landshold har ophævet kontrakten med Hansi Flick
Fodbold,Casper Højer skifter til tyrkisk klub,Casper Højer skifter til den tyrkiske oprykkerklub Rizespor og forlader dermed Sparta Prag efter to år
Fodbold,"Banen var så ringe, at målmanden var ved at blive skadet","Hvis der er noget, der kan ødelægge en fodboldkamp, er det underlaget"
Fodbold,"Vi forstod intet af, hvad hinanden sagde – alligevel gav det mening",På grund af den russiske invasion af landet spillede Ukraine lørdag deres hjemmekamp i EM-kvalifikationen i polske Wroclaw
Fodbold,Schmeichel udpeger Finlands styrker,"Den danske landsholdsmålmand har respekt for den opgave, der venter"
Fodbold,United-stjerne ude på ubestemt tid efter voldsanklager,"Antony kommer ikke på banen i den kommende tid for Manchester United. Han får midlertidig pause.
"
Fodbold,Eksperter forventer markante ændringer fra start ,"TV 2 Sports eksperter har givet sit bud på, hvordan Kasper Hjulmand starter i topbraget mod Finland. "
Fodbold,Finner vil være tilfredse med uafgjort,Lukas Hradecky og landstræner Markku Kanerva vil umiddelbart være glade for pointdeling mod Danmark
Fodbold,Her er Hjulmands oversidder til topbrag ,Alle spillere i den danske kamptrup er klar. 
Fodbold,Imponerede Hjulmand for fem år siden – nu er han Finlands farligste våben ,FC Nordsjælland-spilleren har imponeret stort på det finske landshold
Fodbold,- Noget skal der ske. Det er en af de største kriser i tysk fodbold,"Om under et år skal Tyskland være vært for EM. Holdet ser ikke ligefrem ud til at være klar.
"
Fodbold,Flick forsvarer sig efter ydmygelse ,"Tyskland tabte 1-4 til Japan på hjemmebane, men cheftræner mener stadig, han er den rette person til jobbet"
Fodbold,"- Der er sgu bare noget, der er vigtigere end fodbold, siger Stryger",Jens Stryger Larsen har formået at kæmpe sig tilbage fra de svære perioder
Fodbold,Italien smider point efter drømmemål,"Angriberen Ciro Immobile scorede et føringsmål for Italien, men det var ikke nok til sejr mod Nordmakedonien"
Fodbold,Japan ydmyger tysk landshold i krise,Det tyske landshold har ikke vundet i fem landskampe i træk
Fodbold,Ukrainsk profil forklarer særlig hilsen,"Ukrainerne var de første, der tog point fra England i indeværende kvalifikationskampagne. "
Fodbold,Sverige i stor sejr,"Der var ikke råd til pointtab for Sverige, som da også levede op til favoritværdigheden i Estland"
Fodbold,"- Vi var i sauna, fik en øl og 12 timers søvn, siger finsk stjerne om stor udfordring ",Lucas Hradecky fik salen til at grine på lørdagens pressemøde
Fodbold,Hjulmand lukker i om usikkerhed ,Landstræneren holder kortene tæt til kroppen inden søndagens kamp i Helsinki. 
Fodbold,"Højlund klar til større rolle, siger Hjulmand",Rasmus Højlund er endnu ikke startet på banen i denne sæson
Fodbold,Landsholdet affejer snak om udebanekompleks,Danmark har stadig sin første udebanesejr til gode i denne kvalifikationskampagne
Fodbold,"16-årig komet blev historisk: - Det føles, som om jeg drømmer","16-årige Lamine Yamal takker alle sine holdkammerater og trænere, der har hjulpet ham frem til den historiske bedrift"
Fodbold,Neymar sætter målrekord,Neymar er nu alene indehaver af rekorden for flest mål for Brasiliens fodboldlandshold
Fodbold,Skulle Ronaldo have haft rødt kort?,"Cristiano Ronaldo ramte Martin Drubavka omkring halsen, da han smed sig efter en bold"
Fodbold,Portugal slider sig til kneben sejr,Portugiserne måtte kæmpe for de tre point mod Slovakiet
Fodbold,'AC' fik klar besked fra Barcelona inden landskampe,"Andreas Christensen ærgrer sig over, at han ikke spillede torsdagens kamp mod San Marino"
Udland,Centrale dele af ny Britney-bog er afsløret før tid,"I bogen fortæller Britney Spears, at hun ikke er til hårde stoffer – hun har derimod et andet stof, som hun kan lide. "
Flokken,"- Det var dét, tænkte tv-deltageren, inden han gik ud som et lys",Jan Olssen holdt kun én dag i nyt tv-program – men kom alligevel hjem som en forandret mand
Knæk Cancer,"Ny kræftbehandling kan blive banebrydende, siger overlæge","Kræftbehandlingen 'Flash' er blevet testet på ti kræftpatienter i USA, og behandlingen ser lovende ud"
Politik,Jakob Ellemann trækker sig fra dansk politik,"Stephanie Lose overtager det organisatoriske ansvar for partiet, mens Troels Lund Poulsen overtager Ellemanns ministerposter"
Nyheder,Læger holder pause fra konsultationer om populær medicin,86.000 danskere har i løbet af årets første otte måneder fået udskrevet medicinen
