Category,Headline,SubHeading
Atletik,Fire danske atleter slæbte corona med hjem fra inde-EM,"I kølvandet på indendørs atletik-EM er fire danskere testet positive for coronavirus, oplyser Dansk Atletik"
Atletik,Forbund sætter grænse for russere ved OL i atletik,"Maksimalt ti russiske atletikudøvere må stille op ved OL under neutralt flag, har World Athletics bestemt"
Atletik,OL-værterne skal ikke have kinesisk vaccine,"Kinas vaccine er ikke relevant for japanske atleter, da vaccinen ikke er godkendt i Japan, siger minister"
Atletik,Hurtigløber forbedrer dansk rekord på 60 meter ved EM,"Astrid Glenner-Frandsen forbedrede sin danske rekord på 60 meter i tiden 7,32 sekunder ved EM i polske Torun"
Atletik,Danmarks hurtigste blev sidst i EM-finale,Kojo Musah var fem hundrededele af et sekund langsommere end i semifinalen og sluttede finalen som otter
Atletik,Dansk sprinter spæner i EM-finale på 60 meter,"Kojo Musah er med, når der lørdag aften skal løbes om medaljer på 60 meter ved EM indendørs"
Atletik,Fik frataget og tildelt EM-guld på samme aften,Jakob Ingebrigtsens vej til EM-guldet i 1500 meter-disciplinen var ikke snorlige
Atletik,Atletikforbund godkender russisk plan for genindsættelse,"Ruslands Atletikforbund har været suspenderet siden 2015, men kan nu øjne en genindsættelse"
Atletik,Semenya lægger sag an ved menneskerettighedsdomstol,Caster Semenya vil prøve sag om medicinering af kvinder hos Den Europæiske Menneskerettighedsdomstol
Atletik,Dansker dropper sine OL-planer,"Maja Alm har tidligere meldt ud, at hun ville forsøge at kvalificere sig til OL i Tokyo"
Atletik,Danmark sender 15 atleter til EM i atletik,I forhold til inde-EM i atletik for to år siden er mere end dobbelt så mange danske atletikudøvere udtaget
Atletik,Coronafrygt får norsk atletikstjerne til at droppe EM,VM-guldvinderen Karsten Warholm er bange for at blive smittet med coronavirus og melder fra til inde-EM
Atletik,Vild afslutning på DM-finale - sølvvinder brækker kravebenet,"Søndag blev der i Odense uddelt medaljer, da der blev afholdt DM i atletik. Løber Nick Jensen fik en kedelig afslutning"
Atletik,'Dynamit-Haris’ danske rekord er slået,"Den danske rekord på 60 meter er nu 6,61 sekunder, og den er Kojo Musah indehaver af"
Atletik,Løber 'i sit livs form' sætter dansk rekord,Thijs Nijhuis satte søndag ny dansk rekord i 5000-meter løb på landevej. Dermed slog han sin egen danske rekord fra sidste år
Atletik,Kenyansk løber slår verdensrekord i 5000 meter gadeløb,I tiden 14 minutter og 43 sekunder satte Beatrice Chepkoech søndag ny verdensrekord i 5000 meter gadeløb
Atletik,WADA dropper appel af Ruslands dopingdom,WADA har ikke appelleret CAS' halvering af Ruslands udelukkelse fra internationale sportsbegivenheder
Atletik,Dansk træner blev ansat med særligt berøringsforbud og overskred det,"En træner, der blev fyret i København, blev ansat i Aalborg med forbud mod at røre atleterne, skriver B.T"
Atletik,Modne danske kvinder smadrer verdensrekorden på 4 x 200 meter,Fire - lad os kalde dem rutinerede - løbere har i overbevisende stil sat ny verdensrekord i løb for kvinder over 70 år
Atletik,Kenyaner knuser københavnsk verdensrekord i halvmaraton,"Kibiwott Kandie og tre andre løb hurtigere end verdensrekorden, der blev sat i København sidste år"
Atletik,Verdens hurtigste mand appellerer dopingkarantæne,"Christian Coleman appellerer dommen på to års karantæne, som han fik for ikke at have oplyst om sine whereabouts korrekt"
Atletik,"Han løb som en, der slås med en blæksprutte – tjekke satte barren så højt, at den aldrig nås","For 20 år siden døde en af atletikkens absolut største stjerner. Emil Zatopek regerede langdistanceløb i en grad, så det aldrig vil blive overgået"
Atletik,Eks-verdensmester udelukket i to år,Kenyaneren Elijah Manangoi straffes med to års karantæne for at bryde whereabout-reglerne
Atletik,Verdensmester anker karantæne,"Verdensmesteren i 100-meter-løb, Christian Coleman, havde ikke styr på sine whereabouts. Men han vil anke dom"
Atletik,Verdens hurtigste får to års karantæne,Den amerikanske topsprinter Christian Coleman blevet idømt to års karantæne for fejlagtige whereabouts
Atletik,Velkommen til Afrikas Horn mod resten af verden,Halvmarathon er som så mange andre løbediscipliner domineret af landene fra Afrikas Horn. Men hvorfor egentlig?
Atletik,Sejrsvant kenyaner bliver slået af etiopier i London Marathon,"Eliud Kipchoge har ikke prøvet at tabe et maratonløb siden 2013, men søndag gik sejren til Shura Kitata"
Atletik,"Et chok ramte stjernen efter murens fald, da hun fik indblik i lægernes arbejde på hendes krop",I dag for 30 år siden blev Tyskland genforenet. For verdensstjernen Heike Drechsler blev det en kamp om at blive anerkendt i hjemlandet
Atletik,Tidligere atletikboss idømt fængsel for korruption,Tidligere præsident for Det Internationale Atletikforbund Lamine Diack straffes med fængsel for korruption
Atletik,Domstol afviser Semenya-appel i sag om hormonregel,Caster Semenyas appel af CAS-afgørelse om atletikforbunds omstridte hormonregel er blevet afvist
Atletik,Løbestjerner sætter to timerekorder i Bruxelles,"Mo Farah løb hele 21,3 kilometer på en time, mens Sifan Hassan tilbagelagde små 19 kilometer hos kvinderne"
Atletik,Verdenseliten raser over ny regel – længste spring vinder ikke længere,"Et nyt format kaldet ’Final three’ indebærer under Diamond League, at det ikke nødvendigvis er atleten med det længste spring, der vinder"
Atletik,Usain Bolt går i selvvalgt karantæne efter coronatest,Den tidligere sprinter isolerer sig selv efter at have afgivet en coronatest
Atletik,Eremitageløbet er aflyst,Løbet i Dyrehaven skulle efter planen have været den 52. udgave
Atletik,OL-guldvinder testet positiv for coronavirus - må udskyde forsøg på verdensrekord,Conseslus Kipruto er blevet tvunget til ikke at stille op ved Diamond League-stævnet i næste uge i Monaco
