Category,Headline,SubHeading
VM fodbold,"FIFA bad journalister slette deres videoer, efter stjerne overfusede præsidenten",Achraf Hakimi lod sin utilfredshed med bronzekampens dommer gå ud over FIFA-præsident Gianni Infantino
VM fodbold,"Marokko-spiller hylder fans, der råbte ""FIFA-mafia""","Marokkos Anass Zaroury var ikke begejstret over dommeren i bronzekampen, som de tabte med 1-2 til Kroatien"
VM fodbold,"- Vi var helt færdige, siger Marokkos landstræner","De marokkanske spillere løb tør for energi efter en lang slutrunde, men har tænkt sig at komme stærkere igen, slår landstræneren fast"
VM fodbold,Drømmemål sikrer kroatisk VM-bronze,"Kroatien scorede to fantastiske mål, da de lørdag besejrede Marokko og vandt bronzemedaljer ved VM i Qatar"
VM fodbold,Her er eksperternes All Star-hold – tre steder er de dybt uenige,"Morten Bruun, Mads Junker og Jonas Hebo Goldmann er enige langt hen ad vejen, men på tre positioner og blandt boblerne har de meget forskellige svar"
VM fodbold,Kan du gætte de ti seneste VM-bronzevindere?,Ni forskellige nationer har vundet bronze ved de ti seneste VM-slutrunder
VM fodbold,Landstræner giver status på virusudbrud,Frankrig har måttet isolere flere spillere op til finalen på grund af sygdom i truppen
VM fodbold,Fransk landstræner irriteret over Benzema-spørgsmål,Didier Deschamps' grænse for spørgsmål om Karim Benzema er ved at være nået
VM fodbold,"Ekspert forklarer, hvorfor bronzekamp ikke er ligegyldig",VM-bronzekampen deler vandene. Er den relevant eller ligegyldig? TV 2 SPORTs fodboldekspert Mads Junker er ikke i tvivl
VM fodbold,"- Det er tydeligt en dommer, som ikke hører til på det niveau, siger ekspert","Den tidligere topdommer Kenn Hansen sætter spørgsmålstegn ved den qatarske dommer, der skal dømme bronzekampen"
VM fodbold,Uenighed blandt 10 eksperter – er Messi den bedste nogensinde?,"Der er ikke bred enighed omkring, hvorvidt Messi allerede nu er historiens bedste fodboldspiller. Men et VM-trofæ søndag aften vil ændre alt"
VM fodbold,Her er de historiske tal fra VM,VM er også tal og statistikker. Vi dykker ned i 10 af de mest bemærkelsesværdige ved slutrunden i Qatar
